5.766323674622692626e-04,1.883052617521244109e-05,3.779808415683533446e-04,6.314816549353352202e-05
1.287761136961713826e-05,1.210329876060353390e-03,3.794557573616827049e-04,1.249664720774708873e-05
3.753013975134686787e-04,6.492266772414951237e-04,8.159229152610114697e-04,2.374741860539602938e-04
2.795059803458072405e-05,2.955315363044641765e-05,5.854791273330824152e-04,7.675471863070203096e-04
