1.031087836015045500e+00,3.661318962404875948e-04,-1.097571183395657131e-02,-2.510626218666986821e-04
1.280287357085700759e-04,1.108124116488121702e+00,-9.409651063343934044e-03,4.936012603179832807e-05
-1.428190045400821138e-02,-3.501522589070456964e-02,1.049668256504034503e+00,-5.506235787472937501e-03
3.133365450467783778e-04,8.817993314834533759e-04,-2.643412239446316092e-02,1.053972825043542283e+00
